timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T17:37:05.060","macos","arm64","memory","sequential",65536,1,8,0.994958,4215.5588477102,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.061","macos","arm64","memory","sequential",65536,1,9,1.131000,3708.4916003537,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.062","macos","arm64","memory","sequential",65536,1,10,0.982125,4270.6417207586,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.086","macos","arm64","memory","random",65536,1,1,0.997833,4203.4127955279,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.098","macos","arm64","memory","random",65536,1,2,0.995583,4212.9124342220,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.110","macos","arm64","memory","random",65536,1,3,0.994667,4216.7921525495,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.122","macos","arm64","memory","random",65536,1,4,1.014041,4136.2272334156,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.134","macos","arm64","memory","random",65536,1,5,1.011708,4145.7653789433,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.146","macos","arm64","memory","random",65536,1,6,1.003083,4181.4127046316,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.158","macos","arm64","memory","random",65536,1,7,0.999042,4198.3259963045,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.170","macos","arm64","memory","random",65536,1,8,0.989333,4239.5270348811,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.182","macos","arm64","memory","random",65536,1,9,1.000417,4192.5557042713,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.194","macos","arm64","memory","random",65536,1,10,1.104083,3798.9027998801,"million_accesses_per_s",9021701635542117
"2026-09-14T17:37:05.196","macos","arm64","memory","sequential",262144,1,1,0.978292,4287.3743217771,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.197","macos","arm64","memory","sequential",262144,1,2,1.005500,4171.3615116857,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.198","macos","arm64","memory","sequential",262144,1,3,0.981916,4271.5507232798,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.200","macos","arm64","memory","sequential",262144,1,4,0.975417,4300.0111747078,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.201","macos","arm64","memory","sequential",262144,1,5,0.997500,4204.8160401003,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.202","macos","arm64","memory","sequential",262144,1,6,0.998917,4198.8513560186,"million_accesses_per_s",9001232279066368
