timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T12:10:08.317","windows","x86_64","matrix","parallel",512,2,4,161.427000,1.6628906936,"gflops",4026531838
"2026-09-14T12:10:08.486","windows","x86_64","matrix","parallel",512,2,5,166.184000,1.6152906176,"gflops",4026531838
"2026-09-14T12:10:08.678","windows","x86_64","matrix","parallel",512,4,1,90.644000,2.9614255329,"gflops",4026531838
"2026-09-14T12:10:08.775","windows","x86_64","matrix","parallel",512,4,2,93.149000,2.8817856982,"gflops",4026531838
"2026-09-14T12:10:08.941","windows","x86_64","matrix","parallel",512,4,3,163.026000,1.6465806436,"gflops",4026531838
"2026-09-14T12:10:09.312","windows","x86_64","matrix","parallel",512,4,4,368.297000,0.7288559396,"gflops",4026531838
"2026-09-14T12:10:09.465","windows","x86_64","matrix","parallel",512,4,5,148.404000,1.8088155036,"gflops",4026531838
"2026-09-14T12:10:09.587","windows","x86_64","matrix","parallel",512,8,1,57.535000,4.6656027809,"gflops",4026531838
"2026-09-14T12:10:09.646","windows","x86_64","matrix","parallel",512,8,2,57.446000,4.6728311110,"gflops",4026531838
"2026-09-14T12:10:09.700","windows","x86_64","matrix","parallel",512,8,3,50.914000,5.2723309109,"gflops",4026531838
"2026-09-14T12:10:09.766","windows","x86_64","matrix","parallel",512,8,4,63.726000,4.2123380724,"gflops",4026531838
"2026-09-14T12:10:09.831","windows","x86_64","matrix","parallel",512,8,5,61.926000,4.3347778962,"gflops",4026531838
"2026-09-14T12:10:10.000","windows","x86_64","matrix","parallel",512,12,1,61.223000,4.3845524721,"gflops",4026531838
"2026-09-14T12:10:10.083","windows","x86_64","matrix","parallel",512,12,2,79.798000,3.3639371413,"gflops",4026531838
"2026-09-14T12:10:10.155","windows","x86_64","matrix","parallel",512,12,3,69.970000,3.8364364156,"gflops",4026531838
"2026-09-14T12:10:10.513","windows","x86_64","matrix","parallel",512,12,4,355.039000,0.7560731525,"gflops",4026531838
"2026-09-14T12:10:10.578","windows","x86_64","matrix","parallel",512,12,5,62.681000,4.2825649878,"gflops",4026531838
"2026-09-14T12:10:10.581","windows","x86_64","memory","sequential",32768,1,1,1.096000,3826.9197080292,"million_accesses_per_s",9028324770158080
"2026-09-14T12:10:10.582","windows","x86_64","memory","sequential",32768,1,2,1.147000,3656.7602441151,"million_accesses_per_s",9028324770158080
"2026-09-14T12:10:10.584","windows","x86_64","memory","sequential",32768,1,3,1.168000,3591.0136986301,"million_accesses_per_s",9028324770158080
"2026-09-14T12:10:10.585","windows","x86_64","memory","sequential",32768,1,4,1.275000,3289.6501960784,"million_accesses_per_s",9028324770158080
"2026-09-14T12:10:10.586","windows","x86_64","memory","sequential",32768,1,5,1.169000,3587.9418306245,"million_accesses_per_s",9028324770158080
"2026-09-14T12:10:10.618","windows","x86_64","memory","random",32768,1,1,1.411000,2972.5754783841,"million_accesses_per_s",9027807706507324
"2026-09-14T12:10:10.637","windows","x86_64","memory","random",32768,1,2,1.451000,2890.6299104066,"million_accesses_per_s",9027807706507324
"2026-09-14T12:10:10.657","windows","x86_64","memory","random",32768,1,3,2.026000,2070.2388943731,"million_accesses_per_s",9027807706507324
"2026-09-14T12:10:10.676","windows","x86_64","memory","random",32768,1,4,2.063000,2033.1090644692,"million_accesses_per_s",9027807706507324
"2026-09-14T12:10:10.692","windows","x86_64","memory","random",32768,1,5,1.335000,3141.8007490637,"million_accesses_per_s",9027807706507324
"2026-09-14T12:10:10.695","windows","x86_64","memory","sequential",65536,1,1,1.250000,3355.4432000000,"million_accesses_per_s",9020619444352512
"2026-09-14T12:10:10.696","windows","x86_64","memory","sequential",65536,1,2,1.141000,3675.9894829097,"million_accesses_per_s",9020619444352512
"2026-09-14T12:10:10.697","windows","x86_64","memory","sequential",65536,1,3,1.051000,3990.7745004757,"million_accesses_per_s",9020619444352512
"2026-09-14T12:10:10.699","windows","x86_64","memory","sequential",65536,1,4,1.067000,3930.9315838800,"million_accesses_per_s",9020619444352512
"2026-09-14T12:10:10.700","windows","x86_64","memory","sequential",65536,1,5,1.085000,3865.7179723502,"million_accesses_per_s",9020619444352512
"2026-09-14T12:10:10.738","windows","x86_64","memory","random",65536,1,1,2.112000,1985.9393939394,"million_accesses_per_s",9021701635542117
"2026-09-14T12:10:10.759","windows","x86_64","memory","random",65536,1,2,2.160000,1941.8074074074,"million_accesses_per_s",9021701635542117
"2026-09-14T12:10:10.779","windows","x86_64","memory","random",65536,1,3,2.407000,1742.5442459493,"million_accesses_per_s",9021701635542117
"2026-09-14T12:10:10.798","windows","x86_64","memory","random",65536,1,4,1.652000,2538.9249394673,"million_accesses_per_s",9021701635542117
"2026-09-14T12:10:10.816","windows","x86_64","memory","random",65536,1,5,1.831000,2290.7176406335,"million_accesses_per_s",9021701635542117
"2026-09-14T12:10:10.820","windows","x86_64","memory","sequential",262144,1,1,1.333000,3146.5146286572,"million_accesses_per_s",9001232279066368
"2026-09-14T12:10:10.821","windows","x86_64","memory","sequential",262144,1,2,1.281000,3274.2419984387,"million_accesses_per_s",9001232279066368
